time,x,y,z,roll,pitch,yaw,vx,vy,vz,ax,ay,az
3.940000,96.330576,-68.234158,2224.450721,-1.163723,-0.853697,145.044420,-5.082458,3.600074,-191.395133,0.096532,-0.068377,4.432908
3.960000,96.228965,-68.162183,2220.624603,-1.198199,-0.838842,145.005377,-5.080575,3.598741,-191.305871,0.094129,-0.066675,4.463121
3.980000,96.127390,-68.090235,2216.800283,-1.231865,-0.823080,144.966355,-5.078740,3.597441,-191.216008,0.091770,-0.065004,4.493130
4.000000,96.025851,-68.018311,2212.977772,-1.264715,-0.806433,144.927362,-5.076951,3.596174,-191.125549,0.089454,-0.063363,4.522936
4.020000,95.924347,-67.946412,2209.157082,-1.296747,-0.788921,144.888408,-5.075207,3.594938,-191.034499,0.087180,-0.061752,4.552540
4.040000,95.822877,-67.874538,2205.338225,-1.327956,-0.770568,144.849502,-5.073508,3.593735,-190.942860,0.084947,-0.060171,4.581943
4.060000,95.721440,-67.802686,2201.521212,-1.358339,-0.751394,144.810652,-5.071853,3.592563,-190.850637,0.082755,-0.058618,4.611146
4.080000,95.620035,-67.730858,2197.706056,-1.387891,-0.731423,144.771868,-5.070241,3.591421,-190.757834,0.080603,-0.057094,4.640150
4.100000,95.518661,-67.659052,2193.892767,-1.416611,-0.710676,144.733157,-5.068671,3.590309,-190.664455,0.078491,-0.055598,4.668956
4.120000,95.417318,-67.587267,2190.081357,-1.444494,-0.689177,144.694530,-5.067143,3.589226,-190.570503,0.076419,-0.054130,4.697566
4.140000,95.316005,-67.515504,2186.271837,-1.471539,-0.666947,144.655993,-5.065655,3.588172,-190.475984,0.074385,-0.052689,4.725979
4.160000,95.214721,-67.443761,2182.464219,-1.497742,-0.644011,144.617558,-5.064207,3.587147,-190.380900,0.072389,-0.051276,4.754198
4.180000,95.113465,-67.372038,2178.658514,-1.523102,-0.620390,144.579230,-5.062799,3.586149,-190.285255,0.070432,-0.049889,4.782223
4.200000,95.012237,-67.300334,2174.854733,-1.547615,-0.596109,144.541021,-5.061429,3.585179,-190.189054,0.068511,-0.048528,4.810054
4.220000,94.911035,-67.228650,2171.052887,-1.571281,-0.571191,144.502937,-5.060096,3.584235,-190.092300,0.066626,-0.047194,4.837694
4.240000,94.809859,-67.156983,2167.252987,-1.594098,-0.545659,144.464987,-5.058801,3.583317,-189.994998,0.064778,-0.045885,4.865143
4.260000,94.708708,-67.085335,2163.455044,-1.616063,-0.519537,144.427181,-5.057541,3.582425,-189.897149,0.062966,-0.044601,4.892402
4.280000,94.607582,-67.013704,2159.659069,-1.637177,-0.492848,144.389525,-5.056317,3.581558,-189.798760,0.061188,-0.043342,4.919471
4.300000,94.506479,-66.942089,2155.865072,-1.657437,-0.465616,144.352029,-5.055129,3.580716,-189.699833,0.059445,-0.042107,4.946353
4.320000,94.405399,-66.870491,2152.073064,-1.676844,-0.437866,144.314701,-5.053974,3.579898,-189.600372,0.057736,-0.040896,4.973047
4.340000,94.304342,-66.798909,2148.283057,-1.695396,-0.409620,144.277549,-5.052853,3.579104,-189.500381,0.056061,-0.039710,4.999555
4.360000,94.203307,-66.727343,2144.495060,-1.713093,-0.380904,144.240581,-5.051764,3.578333,-189.399863,0.054419,-0.038547,5.025877
4.380000,94.102293,-66.655791,2140.709083,-1.729936,-0.351740,144.203805,-5.050708,3.577585,-189.298823,0.052809,-0.037407,5.052016
4.400000,94.001299,-66.584254,2136.925138,-1.745923,-0.322154,144.167230,-5.049683,3.576859,-189.197264,0.051232,-0.036289,5.077970
4.420000,93.900326,-66.512731,2133.143234,-1.761057,-0.292168,144.130862,-5.048690,3.576155,-189.095189,0.049686,-0.035194,5.103743
4.440000,93.799371,-66.441221,2129.363382,-1.775337,-0.261807,144.094711,-5.047726,3.575473,-188.992602,0.048172,-0.034122,5.129333
4.460000,93.698435,-66.369725,2125.585592,-1.788764,-0.231096,144.058784,-5.046792,3.574811,-188.889507,0.046688,-0.033071,5.154743
4.480000,93.597517,-66.298241,2121.809874,-1.801339,-0.200058,144.023088,-5.045888,3.574171,-188.785908,0.045235,-0.032041,5.179973
4.500000,93.496617,-66.226770,2118.036238,-1.813064,-0.168717,143.987631,-5.045012,3.573550,-188.681807,0.043811,-0.031033,5.205025
4.520000,93.395734,-66.155312,2114.264693,-1.823940,-0.137098,143.952422,-5.044163,3.572949,-188.577209,0.042417,-0.030046,5.229898
4.540000,93.294867,-66.083864,2110.495251,-1.833968,-0.105223,143.917466,-5.043342,3.572367,-188.472118,0.041052,-0.029079,5.254594
4.560000,93.194016,-66.012428,2106.727920,-1.843152,-0.073118,143.882773,-5.042548,3.571805,-188.366535,0.039716,-0.028132,5.279115
4.580000,93.093181,-65.941003,2102.962711,-1.851493,-0.040806,143.848349,-5.041780,3.571261,-188.260466,0.038408,-0.027205,5.303459
4.600000,92.992360,-65.869588,2099.199633,-1.858993,-0.008310,143.814201,-5.041037,3.570735,-188.153913,0.037127,-0.026298,5.327630
4.620000,92.891553,-65.798184,2095.438695,-1.865656,0.024345,143.780337,-5.040320,3.570226,-188.046881,0.035874,-0.025410,5.351627
4.640000,92.790761,-65.726789,2091.679908,-1.871484,0.057136,143.746764,-5.039627,3.569736,-187.939372,0.034647,-0.024542,5.375451
4.660000,92.689982,-65.655404,2087.923280,-1.876480,0.090040,143.713489,-5.038958,3.569262,-187.831390,0.033447,-0.023692,5.399104
4.680000,92.589215,-65.584028,2084.168821,-1.880648,0.123033,143.680518,-5.038312,3.568805,-187.722938,0.032274,-0.022860,5.422586
4.700000,92.488462,-65.512660,2080.416541,-1.883992,0.156092,143.647859,-5.037690,3.568364,-187.614020,0.031125,-0.022047,5.445897
4.720000,92.387720,-65.441302,2076.666448,-1.886515,0.189193,143.615519,-5.037090,3.567939,-187.504639,0.030003,-0.021252,5.469040
4.740000,92.286990,-65.369951,2072.918552,-1.888222,0.222314,143.583503,-5.036512,3.567529,-187.394799,0.028905,-0.020474,5.492014
4.760000,92.186271,-65.298608,2069.172856,-1.889109,0.255443,143.551820,-5.035955,3.567135,-187.284799,0.027831,-0.019714,5.500000
4.780000,92.085562,-65.227273,2065.429360,-1.889181,0.288556,143.520474,-5.035420,3.566756,-187.174799,0.026775,-0.018965,5.500000
4.800000,91.984864,-65.155945,2061.688064,-1.888447,0.321626,143.489473,-5.034905,3.566391,-187.064799,0.025731,-0.018226,5.500000
4.820000,91.884176,-65.084625,2057.948968,-1.886917,0.354624,143.458823,-5.034411,3.566041,-186.954799,0.024700,-0.017496,5.500000
4.840000,91.783497,-65.013310,2054.212072,-1.884598,0.387523,143.428530,-5.033937,3.565706,-186.844799,0.023682,-0.016775,5.500000
4.860000,91.682827,-64.942003,2050.477376,-1.881500,0.420298,143.398600,-5.033484,3.565384,-186.734799,0.022676,-0.016062,5.500000
4.880000,91.582166,-64.870701,2046.744880,-1.877631,0.452922,143.369039,-5.033050,3.565077,-186.624799,0.021683,-0.015359,5.500000
4.900000,91.481514,-64.799406,2043.014584,-1.872999,0.485370,143.339853,-5.032636,3.564784,-186.514799,0.020701,-0.014663,5.500000
4.920000,91.380869,-64.728115,2039.286488,-1.867612,0.517620,143.311048,-5.032241,3.564504,-186.404799,0.019731,-0.013976,5.500000
4.940000,91.280232,-64.656831,2035.560592,-1.861478,0.549647,143.282630,-5.031866,3.564238,-186.294799,0.018773,-0.013298,5.500000
4.960000,91.179601,-64.585551,2031.836896,-1.854606,0.581428,143.254604,-5.031509,3.563986,-186.184799,0.017826,-0.012627,5.500000
4.980000,91.078978,-64.514276,2028.115400,-1.847003,0.612942,143.226975,-5.031172,3.563747,-186.074799,0.016891,-0.011964,5.500000
5.000000,90.978361,-64.443006,2024.396104,-1.838677,0.644166,143.199750,-5.030852,3.563520,-185.964799,0.015967,-0.011310,5.500000
5.020000,90.877750,-64.371739,2020.679008,-1.829637,0.675080,143.172933,-5.030551,3.563307,-185.854799,0.015054,-0.010663,5.500000
5.040000,90.777144,-64.300477,2016.964112,-1.819891,0.705662,143.146529,-5.030268,3.563107,-185.744799,0.014151,-0.010024,5.500000
5.060000,90.676544,-64.229219,2013.251416,-1.809446,0.735893,143.120544,-5.030003,3.562919,-185.634799,0.013260,-0.009392,5.500000
5.080000,90.575949,-64.157964,2009.540920,-1.798312,0.765753,143.094982,-5.029755,3.562743,-185.524799,0.012379,-0.008768,5.500000
5.100000,90.475359,-64.086712,2005.832624,-1.786495,0.795223,143.069849,-5.029525,3.562580,-185.414799,0.011508,-0.008151,5.500000
5.120000,90.374773,-64.015464,2002.126528,-1.774006,0.824284,143.045149,-5.029312,3.562430,-185.304799,0.010647,-0.007542,5.500000
5.140000,90.274190,-63.944218,1998.422632,-1.760852,0.852917,143.020886,-5.029116,3.562291,-185.194799,0.009797,-0.006939,5.500000
5.160000,90.173611,-63.872975,1994.720936,-1.747042,0.881105,142.997066,-5.028937,3.562164,-185.084799,0.008956,-0.006344,5.500000
5.180000,90.073036,-63.801734,1991.021440,-1.732585,0.908830,142.973692,-5.028775,3.562049,-184.974799,0.008125,-0.005755,5.500000
5.200000,89.972463,-63.730495,1987.324144,-1.717490,0.936075,142.950769,-5.028629,3.561945,-184.864799,0.007304,-0.005174,5.500000
5.220000,89.871893,-63.659258,1983.629048,-1.701766,0.962824,142.928301,-5.028499,3.561853,-184.754799,0.006492,-0.004599,5.500000
5.240000,89.771326,-63.588022,1979.936152,-1.685421,0.989061,142.906292,-5.028385,3.561773,-184.644799,0.005690,-0.004030,5.500000
5.260000,89.670760,-63.516788,1976.245456,-1.668466,1.014769,142.884745,-5.028287,3.561703,-184.534799,0.004897,-0.003469,5.500000
5.280000,89.570196,-63.445555,1972.556960,-1.650910,1.039934,142.863666,-5.028205,3.561645,-184.424799,0.004113,-0.002913,5.500000
5.300000,89.469633,-63.374323,1968.870664,-1.632761,1.064541,142.843057,-5.028138,3.561598,-184.314799,0.003337,-0.002364,5.500000
5.320000,89.369071,-63.303092,1965.186568,-1.614031,1.088574,142.822922,-5.028087,3.561561,-184.204799,0.002571,-0.001821,5.500000
5.340000,89.268510,-63.231862,1961.504673,-1.594729,1.112021,142.803265,-5.028050,3.561536,-184.094799,0.001813,-0.001284,5.500000
5.360000,89.167950,-63.160631,1957.824977,-1.574865,1.134867,142.784088,-5.028029,3.561521,-183.984799,0.001064,-0.000754,5.500000
5.380000,89.067389,-63.089401,1954.147481,-1.554448,1.157100,142.765395,-5.028023,3.561516,-183.874799,0.000323,-0.000229,5.500000
5.400000,88.966829,-63.018170,1950.472185,-1.533490,1.178706,142.747189,-5.028031,3.561522,-183.764799,-0.000410,0.000290,5.500000
5.420000,88.866268,-62.946940,1946.799089,-1.512001,1.199673,142.729473,-5.028054,3.561538,-183.654799,-0.001134,0.000804,5.500000
5.440000,88.765706,-62.875708,1943.128193,-1.489991,1.219990,142.712250,-5.028091,3.561564,-183.544799,-0.001851,0.001311,5.500000
5.460000,88.665143,-62.804476,1939.459497,-1.467471,1.239645,142.695523,-5.028142,3.561600,-183.434799,-0.002560,0.001813,5.500000
5.480000,88.564579,-62.733243,1935.793001,-1.444452,1.258626,142.679294,-5.028207,3.561647,-183.324799,-0.003261,0.002310,5.500000
5.500000,88.464013,-62.662009,1932.128705,-1.420944,1.276924,142.663565,-5.028286,3.561703,-183.214799,-0.003954,0.002801,5.500000
5.520000,88.363446,-62.590774,1928.466609,-1.396960,1.294527,142.648340,-5.028379,3.561768,-183.104799,-0.004640,0.003287,5.500000
5.540000,88.262876,-62.519537,1924.806713,-1.372509,1.311427,142.633619,-5.028485,3.561844,-182.994799,-0.005318,0.003767,5.500000
5.560000,88.162304,-62.448298,1921.149017,-1.347604,1.327614,142.619406,-5.028605,3.561929,-182.884799,-0.005989,0.004243,5.500000
5.580000,88.061729,-62.377058,1917.493521,-1.322255,1.343080,142.605702,-5.028738,3.562023,-182.774799,-0.006654,0.004713,5.500000
5.600000,87.961151,-62.305816,1913.840225,-1.296475,1.357815,142.592509,-5.028884,3.562126,-182.664799,-0.007311,0.005178,5.500000
5.620000,87.860570,-62.234571,1910.189129,-1.270275,1.371812,142.579829,-5.029044,3.562239,-182.554799,-0.007961,0.005639,5.500000
5.640000,87.759986,-62.163323,1906.540233,-1.243666,1.385063,142.567664,-5.029216,3.562361,-182.444799,-0.008604,0.006094,5.500000
5.660000,87.659398,-62.092074,1902.893537,-1.216661,1.397562,142.556014,-5.029400,3.562492,-182.334799,-0.009240,0.006545,5.500000
5.680000,87.558806,-62.020821,1899.249041,-1.189272,1.409302,142.544882,-5.029598,3.562632,-182.224799,-0.009870,0.006992,5.500000
5.700000,87.458210,-61.949565,1895.606745,-1.161510,1.420276,142.534268,-5.029808,3.562780,-182.114799,-0.010494,0.007433,5.500000
5.720000,87.357609,-61.878307,1891.966649,-1.133388,1.430480,142.524174,-5.030030,3.562938,-182.004799,-0.011111,0.007870,5.500000
5.740000,87.257004,-61.807045,1888.328753,-1.104918,1.439907,142.514600,-5.030264,3.563104,-181.894799,-0.011722,0.008303,5.500000
5.760000,87.156394,-61.735779,1884.693057,-1.076113,1.448553,142.505548,-5.030511,3.563279,-181.784799,-0.012326,0.008731,5.500000
5.780000,87.055779,-61.664510,1881.059561,-1.046984,1.456414,142.497018,-5.030769,3.563462,-181.674799,-0.012925,0.009155,5.500000
5.800000,86.955158,-61.593237,1877.428265,-1.017544,1.463485,142.489011,-5.031040,3.563653,-181.564799,-0.013518,0.009575,5.500000
5.820000,86.854531,-61.521960,1873.799169,-0.987807,1.469765,142.481527,-5.031322,3.563853,-181.454799,-0.014105,0.009991,5.500000
5.840000,86.753899,-61.450678,1870.172273,-0.957783,1.475248,142.474567,-5.031616,3.564061,-181.344799,-0.014686,0.010402,5.500000
5.860000,86.653261,-61.379393,1866.547577,-0.927487,1.479934,142.468130,-5.031921,3.564277,-181.234799,-0.015261,0.010810,5.500000
5.880000,86.552616,-61.308103,1862.925081,-0.896931,1.483819,142.462218,-5.032237,3.564501,-181.124799,-0.015831,0.011213,5.500000
5.900000,86.451964,-61.236808,1859.304785,-0.866127,1.486903,142.456829,-5.032565,3.564734,-181.014799,-0.016395,0.011613,5.500000
5.920000,86.351306,-61.165509,1855.686689,-0.835089,1.489185,142.451964,-5.032904,3.564974,-180.904799,-0.016954,0.012009,5.500000
5.940000,86.250641,-61.094204,1852.070793,-0.803829,1.490663,142.447623,-5.033254,3.565222,-180.794799,-0.017507,0.012401,5.500000
5.960000,86.149969,-61.022895,1848.457097,-0.772360,1.491337,142.443805,-5.033616,3.565478,-180.684799,-0.018056,0.012790,5.500000
5.980000,86.049289,-60.951580,1844.845601,-0.740695,1.491209,142.440510,-5.033988,3.565741,-180.574799,-0.018599,0.013174,5.500000
6.000000,85.948602,-60.880260,1841.236305,-0.708848,1.490277,142.437736,-5.034370,3.566012,-180.464799,-0.019137,0.013556,5.500000
6.020000,85.847907,-60.808934,1837.629209,-0.676830,1.488545,142.435484,-5.034764,3.566291,-180.354799,-0.019671,0.013933,5.500000
6.040000,85.747203,-60.737602,1834.024313,-0.644656,1.486012,142.433753,-5.035168,3.566577,-180.244799,-0.020199,0.014308,5.500000
6.060000,85.646492,-60.666265,1830.421617,-0.612338,1.482681,142.432541,-5.035582,3.566871,-180.134799,-0.020723,0.014679,5.500000
6.080000,85.545771,-60.594921,1826.821121,-0.579890,1.478555,142.431847,-5.036007,3.567172,-180.024799,-0.021242,0.015047,5.500000
6.100000,85.445043,-60.523572,1823.222825,-0.547323,1.473637,142.431670,-5.036442,3.567480,-179.914799,-0.021757,0.015411,5.500000
6.120000,85.344305,-60.452216,1819.626729,-0.514652,1.467930,142.432009,-5.036888,3.567795,-179.804799,-0.022267,0.015772,5.500000
6.140000,85.243558,-60.380854,1816.032833,-0.481890,1.461437,142.432862,-5.037343,3.568118,-179.694799,-0.022772,0.016130,5.500000
6.160000,85.142802,-60.309485,1812.441137,-0.449049,1.454163,142.434229,-5.037808,3.568448,-179.584799,-0.023273,0.016485,5.500000
6.180000,85.042036,-60.238109,1808.851641,-0.416142,1.446112,142.436106,-5.038284,3.568784,-179.474799,-0.023770,0.016837,5.500000
6.200000,84.941261,-60.166726,1805.264345,-0.383183,1.437291,142.438492,-5.038769,3.569128,-179.364799,-0.024263,0.017186,5.500000
6.220000,84.840475,-60.095337,1801.679249,-0.350184,1.427703,142.441386,-5.039264,3.569479,-179.254799,-0.024752,0.017533,5.500000
6.240000,84.739680,-60.023940,1798.096353,-0.317159,1.417355,142.444785,-5.039769,3.569836,-179.144799,-0.025237,0.017876,5.500000
6.260000,84.638874,-59.952536,1794.515657,-0.284120,1.406253,142.448687,-5.040283,3.570201,-179.034799,-0.025717,0.018216,5.500000
6.280000,84.538058,-59.881125,1790.937161,-0.251081,1.394404,142.453090,-5.040807,3.570572,-178.924799,-0.026194,0.018554,5.500000
6.300000,84.437231,-59.809706,1787.360865,-0.218053,1.381815,142.457991,-5.041340,3.570949,-178.814799,-0.026667,0.018889,5.500000
6.320000,84.336394,-59.738279,1783.786769,-0.185051,1.368493,142.463388,-5.041883,3.571334,-178.704799,-0.027136,0.019222,5.500000
6.340000,84.235545,-59.666844,1780.214873,-0.152086,1.354446,142.469279,-5.042435,3.571725,-178.594799,-0.027602,0.019552,5.500000
6.360000,84.134685,-59.595402,1776.645177,-0.119172,1.339683,142.475660,-5.042996,3.572123,-178.484799,-0.028064,0.019879,5.500000
6.380000,84.033814,-59.523951,1773.077682,-0.086320,1.324212,142.482529,-5.043567,3.572527,-178.374799,-0.028523,0.020204,5.500000
6.400000,83.932931,-59.452493,1769.512386,-0.053544,1.308043,142.489884,-5.044147,3.572937,-178.264799,-0.028978,0.020526,5.500000
6.420000,83.832036,-59.381026,1765.949290,-0.020857,1.291183,142.497720,-5.044735,3.573354,-178.154799,-0.029430,0.020846,5.500000
6.440000,83.731130,-59.309550,1762.388394,0.011731,1.273644,142.506035,-5.045333,3.573777,-178.044799,-0.029878,0.021164,5.500000
6.460000,83.630211,-59.238066,1758.829698,0.044205,1.255435,142.514825,-5.045939,3.574207,-177.934799,-0.030323,0.021479,5.500000
6.480000,83.529280,-59.166573,1755.273202,0.076554,1.236567,142.524087,-5.046554,3.574643,-177.824799,-0.030765,0.021792,5.500000
6.500000,83.428336,-59.095071,1751.718906,0.108766,1.217050,142.533819,-5.047179,3.575085,-177.714799,-0.031204,0.022103,5.500000
6.520000,83.327380,-59.023561,1748.166810,0.140828,1.196895,142.544015,-5.047811,3.575533,-177.604799,-0.031640,0.022412,5.500000
6.540000,83.226411,-58.952041,1744.616914,0.172729,1.176115,142.554673,-5.048453,3.575987,-177.494799,-0.032073,0.022719,5.500000
6.560000,83.125429,-58.880512,1741.069218,0.204456,1.154719,142.565789,-5.049103,3.576448,-177.384799,-0.032503,0.023023,5.500000
6.580000,83.024434,-58.808974,1737.523722,0.235998,1.132722,142.577359,-5.049761,3.576914,-177.274799,-0.032931,0.023326,5.500000
6.600000,82.923425,-58.737426,1733.980426,0.267344,1.110134,142.589378,-5.050429,3.577387,-177.164799,-0.033355,0.023626,5.500000
6.620000,82.822403,-58.665869,1730.439330,0.298480,1.086969,142.601844,-5.051104,3.577865,-177.054799,-0.033777,0.023925,5.500000
6.640000,82.721367,-58.594302,1726.900434,0.329397,1.063239,142.614752,-5.051788,3.578350,-176.944799,-0.034196,0.024222,5.500000
6.660000,82.620318,-58.522725,1723.363738,0.360083,1.038958,142.628097,-5.052480,3.578840,-176.834799,-0.034612,0.024517,5.500000
6.680000,82.519254,-58.451138,1719.829242,0.390525,1.014139,142.641875,-5.053181,3.579336,-176.724799,-0.035026,0.024810,5.500000
6.700000,82.418176,-58.379541,1716.296946,0.420714,0.988796,142.656083,-5.053890,3.579838,-176.614799,-0.035437,0.025102,5.500000
6.720000,82.317084,-58.307934,1712.766850,0.450639,0.962942,142.670714,-5.054606,3.580346,-176.504799,-0.035846,0.025391,5.500000
6.740000,82.215977,-58.236317,1709.238954,0.480288,0.936592,142.685766,-5.055332,3.580860,-176.394799,-0.036253,0.025679,5.500000
6.760000,82.114856,-58.164690,1705.713258,0.509650,0.909761,142.701233,-5.056065,3.581379,-176.284799,-0.036657,0.025966,5.500000
6.780000,82.013720,-58.093052,1702.189762,0.538716,0.882463,142.717110,-5.056806,3.581904,-176.174799,-0.037059,0.026250,5.500000
6.800000,81.912569,-58.021403,1698.668466,0.567475,0.854713,142.733392,-5.057555,3.582435,-176.064799,-0.037459,0.026534,5.500000
6.820000,81.811403,-57.949744,1695.149370,0.595916,0.826525,142.750075,-5.058312,3.582971,-175.954799,-0.037857,0.026815,5.500000
6.840000,81.710221,-57.878073,1691.632474,0.624029,0.797917,142.767154,-5.059077,3.583513,-175.844799,-0.038253,0.027096,5.500000
6.860000,81.609024,-57.806392,1688.117778,0.651805,0.768902,142.784624,-5.059850,3.584061,-175.734799,-0.038646,0.027374,5.500000
6.880000,81.507811,-57.734700,1684.605282,0.679233,0.739496,142.802478,-5.060631,3.584614,-175.624799,-0.039038,0.027652,5.500000
6.900000,81.406583,-57.662996,1681.094986,0.706304,0.709717,142.820713,-5.061419,3.585172,-175.514799,-0.039427,0.027928,5.500000
6.920000,81.305339,-57.591282,1677.586890,0.733008,0.679578,142.839323,-5.062216,3.585736,-175.404799,-0.039815,0.028202,5.500000
6.940000,81.204078,-57.519555,1674.080994,0.759336,0.649097,142.858302,-5.063020,3.586306,-175.294799,-0.040201,0.028476,5.500000
6.960000,81.102802,-57.447818,1670.577298,0.785280,0.618290,142.877645,-5.063832,3.586881,-175.184799,-0.040585,0.028748,5.500000
6.980000,81.001509,-57.376069,1667.075802,0.810829,0.587174,142.897346,-5.064651,3.587461,-175.074799,-0.040968,0.029019,5.500000
7.000000,80.900199,-57.304308,1663.576506,0.835975,0.555764,142.917401,-5.065478,3.588047,-174.964799,-0.041349,0.029289,5.500000
7.020000,80.798873,-57.232535,1660.079410,0.860710,0.524079,142.937802,-5.066312,3.588638,-174.854799,-0.041728,0.029557,5.500000
7.040000,80.697530,-57.160750,1656.584514,0.885024,0.492133,142.958545,-5.067154,3.589234,-174.744799,-0.042105,0.029825,5.500000
7.060000,80.596170,-57.088954,1653.091818,0.908911,0.459946,142.979623,-5.068004,3.589836,-174.634799,-0.042481,0.030091,5.500000
7.080000,80.494792,-57.017145,1649.601322,0.932361,0.427532,143.001031,-5.068861,3.590443,-174.524799,-0.042856,0.030356,5.500000
7.100000,80.393398,-56.945324,1646.113026,0.955366,0.394910,143.022763,-5.069726,3.591056,-174.414799,-0.043229,0.030620,5.500000
7.120000,80.291986,-56.873490,1642.626930,0.977920,0.362097,143.044813,-5.070598,3.591673,-174.304799,-0.043601,0.030884,5.500000
7.140000,80.190556,-56.801644,1639.143034,1.000014,0.329110,143.067174,-5.071477,3.592296,-174.194799,-0.043971,0.031146,5.500000
7.160000,80.089109,-56.729786,1635.661338,1.021642,0.295965,143.089842,-5.072364,3.592925,-174.084799,-0.044340,0.031407,5.500000
7.180000,79.987644,-56.657915,1632.181842,1.042795,0.262681,143.112808,-5.073258,3.593558,-173.974799,-0.044708,0.031668,5.500000
7.200000,79.886161,-56.586031,1628.704546,1.063468,0.229275,143.136068,-5.074160,3.594196,-173.864799,-0.045074,0.031928,5.500000
7.220000,79.784659,-56.514134,1625.229450,1.083653,0.195764,143.159615,-5.075068,3.594840,-173.754799,-0.045440,0.032186,5.500000
7.240000,79.683140,-56.442224,1621.756554,1.103344,0.162166,143.183443,-5.075985,3.595489,-173.644799,-0.045804,0.032444,5.500000
7.260000,79.581602,-56.370301,1618.285858,1.122535,0.128497,143.207545,-5.076908,3.596143,-173.534799,-0.046167,0.032702,5.500000
7.280000,79.480045,-56.298365,1614.817362,1.141219,0.094775,143.231915,-5.077838,3.596802,-173.424799,-0.046529,0.032958,5.500000
7.300000,79.378469,-56.226416,1611.351066,1.159390,0.061018,143.256547,-5.078776,3.597467,-173.314799,-0.046890,0.033214,5.500000
7.320000,79.276875,-56.154453,1607.886970,1.177044,0.027243,143.281433,-5.079721,3.598136,-173.204799,-0.047250,0.033469,5.500000
7.340000,79.175261,-56.082477,1604.425074,1.194174,-0.006533,143.306568,-5.080673,3.598810,-173.094799,-0.047610,0.033724,5.500000
7.360000,79.073629,-56.010487,1600.965378,1.210775,-0.040293,143.331945,-5.081633,3.599490,-172.984799,-0.047968,0.033977,5.500000
7.380000,78.971977,-55.938484,1597.507882,1.226843,-0.074019,143.357557,-5.082599,3.600175,-172.874799,-0.048326,0.034231,5.500000
7.400000,78.870305,-55.866466,1594.052586,1.242371,-0.107694,143.383397,-5.083573,3.600864,-172.764799,-0.048682,0.034483,5.500000
7.420000,78.768614,-55.794435,1590.599491,1.257357,-0.141302,143.409459,-5.084554,3.601559,-172.654799,-0.049038,0.034735,5.500000
7.440000,78.666903,-55.722390,1587.148595,1.271795,-0.174825,143.435737,-5.085542,3.602259,-172.544799,-0.049393,0.034987,5.500000
7.460000,78.565173,-55.650331,1583.699899,1.285681,-0.208247,143.462223,-5.086537,3.602963,-172.434799,-0.049748,0.035238,5.500000
7.480000,78.463422,-55.578257,1580.253403,1.299011,-0.241550,143.488910,-5.087539,3.603673,-172.324799,-0.050102,0.035489,5.500000
7.500000,78.361651,-55.506169,1576.809107,1.311781,-0.274718,143.515792,-5.088548,3.604388,-172.214799,-0.050455,0.035739,5.500000
7.520000,78.259860,-55.434067,1573.367011,1.323989,-0.307735,143.542862,-5.089564,3.605108,-172.104799,-0.050808,0.035989,5.500000
7.540000,78.158048,-55.361951,1569.927115,1.335630,-0.340584,143.570113,-5.090587,3.605833,-171.994799,-0.051160,0.036238,5.500000
7.560000,78.056216,-55.289819,1566.489419,1.346702,-0.373249,143.597538,-5.091617,3.606562,-171.884799,-0.051512,0.036488,5.500000
7.580000,77.954362,-55.217673,1563.053923,1.357201,-0.405714,143.625130,-5.092655,3.607297,-171.774799,-0.051863,0.036736,5.500000
7.600000,77.852489,-55.145513,1559.620627,1.367126,-0.437962,143.652883,-5.093699,3.608037,-171.664799,-0.052214,0.036985,5.500000
7.620000,77.750594,-55.073337,1556.189531,1.376473,-0.469978,143.680789,-5.094750,3.608781,-171.554799,-0.052564,0.037233,5.500000
7.640000,77.648677,-55.001146,1552.760635,1.385241,-0.501747,143.708841,-5.095808,3.609531,-171.444799,-0.052914,0.037481,5.500000
7.660000,77.546740,-54.928941,1549.333939,1.393428,-0.533252,143.737033,-5.096874,3.610286,-171.334799,-0.053264,0.037729,5.500000
7.680000,77.444781,-54.856720,1545.909443,1.401031,-0.564479,143.765357,-5.097946,3.611045,-171.224799,-0.053614,0.037976,5.500000
7.700000,77.342800,-54.784484,1542.487147,1.408050,-0.595412,143.793806,-5.099025,3.611810,-171.114799,-0.053963,0.038224,5.500000
7.720000,77.240798,-54.712232,1539.067051,1.414483,-0.626036,143.822373,-5.100111,3.612579,-171.004799,-0.054312,0.038471,5.500000
7.740000,77.138774,-54.639965,1535.649155,1.420329,-0.656338,143.851052,-5.101205,3.613353,-170.894799,-0.054661,0.038718,5.500000
7.760000,77.036728,-54.567682,1532.233459,1.425587,-0.686302,143.879835,-5.102305,3.614133,-170.784799,-0.055009,0.038965,5.500000
7.780000,76.934660,-54.495384,1528.819963,1.430257,-0.715914,143.908715,-5.103412,3.614917,-170.674799,-0.055358,0.039212,5.500000
7.800000,76.832569,-54.423070,1525.408667,1.434338,-0.745160,143.937685,-5.104526,3.615706,-170.564799,-0.055706,0.039459,5.500000
7.820000,76.730456,-54.350740,1521.999571,1.437830,-0.774027,143.966739,-5.105647,3.616500,-170.454799,-0.056055,0.039705,5.500000
7.840000,76.628321,-54.278394,1518.592675,1.440733,-0.802501,143.995868,-5.106775,3.617299,-170.344799,-0.056403,0.039952,5.500000
