time,x,y,z,roll,pitch,yaw,vx,vy,vz,ax,ay,az
19.3400,3.1549,-1.5774,443.3337,0.000096,0.000192,-0.000000,-0.1648,0.0824,-60.0354,0.0051,-0.0026,5.6030
19.3600,3.1516,-1.5758,442.1352,0.000095,0.000190,-0.000000,-0.1647,0.0824,-59.9233,0.0051,-0.0025,5.5973
19.3800,3.1483,-1.5741,440.9390,0.000094,0.000187,-0.000000,-0.1646,0.0823,-59.8114,0.0050,-0.0025,5.5917
19.4000,3.1450,-1.5725,439.7450,0.000092,0.000185,-0.000000,-0.1645,0.0823,-59.6996,0.0050,-0.0025,5.5860
19.4200,3.1417,-1.5708,438.5533,0.000091,0.000182,-0.000000,-0.1644,0.0822,-59.5878,0.0050,-0.0025,5.5803
19.4400,3.1384,-1.5692,437.3637,0.000090,0.000180,-0.000000,-0.1643,0.0822,-59.4762,0.0049,-0.0025,5.5746
19.4600,3.1351,-1.5676,436.1764,0.000089,0.000177,-0.000000,-0.1642,0.0821,-59.3648,0.0049,-0.0024,5.5689
19.4800,3.1318,-1.5659,434.9914,0.000087,0.000175,-0.000000,-0.1641,0.0821,-59.2534,0.0048,-0.0024,5.5633
19.5000,3.1286,-1.5643,433.8085,0.000086,0.000172,-0.000000,-0.1640,0.0820,-59.1421,0.0048,-0.0024,5.5576
19.5200,3.1253,-1.5626,432.6279,0.000085,0.000170,-0.000000,-0.1639,0.0820,-59.0310,0.0048,-0.0024,5.5519
19.5400,3.1220,-1.5610,431.4495,0.000084,0.000167,-0.000000,-0.1638,0.0819,-58.9199,0.0047,-0.0024,5.5462
19.5600,3.1187,-1.5594,430.2733,0.000082,0.000165,-0.000000,-0.1637,0.0819,-58.8090,0.0047,-0.0023,5.5406
19.5800,3.1155,-1.5577,429.0994,0.000081,0.000163,-0.000000,-0.1636,0.0818,-58.6982,0.0046,-0.0023,5.5349
19.6000,3.1122,-1.5561,427.9276,0.000080,0.000160,-0.000000,-0.1635,0.0818,-58.5875,0.0046,-0.0023,5.5292
19.6200,3.1089,-1.5545,426.7581,0.000079,0.000158,-0.000000,-0.1635,0.0817,-58.4769,0.0046,-0.0023,5.5235
19.6400,3.1057,-1.5528,425.5907,0.000078,0.000156,-0.000000,-0.1634,0.0817,-58.3664,0.0045,-0.0023,5.5179
19.6600,3.1024,-1.5512,424.4256,0.000077,0.000153,-0.000000,-0.1633,0.0816,-58.2561,0.0045,-0.0023,5.5122
19.6800,3.0991,-1.5496,423.2627,0.000076,0.000151,-0.000000,-0.1632,0.0816,-58.1458,0.0045,-0.0022,5.5065
19.7000,3.0959,-1.5479,422.1020,0.000074,0.000149,-0.000000,-0.1631,0.0815,-58.0357,0.0044,-0.0022,5.5009
19.7200,3.0926,-1.5463,420.9435,0.000073,0.000147,-0.000000,-0.1630,0.0815,-57.9257,0.0044,-0.0022,5.4952
19.7400,3.0893,-1.5447,419.7872,0.000072,0.000145,-0.000000,-0.1629,0.0815,-57.8158,0.0044,-0.0022,5.4895
19.7600,3.0861,-1.5430,418.6330,0.000071,0.000143,-0.000000,-0.1628,0.0814,-57.7060,0.0043,-0.0022,5.4839
19.7800,3.0828,-1.5414,417.4811,0.000070,0.000140,-0.000000,-0.1627,0.0814,-57.5963,0.0043,-0.0021,5.4782
19.8000,3.0796,-1.5398,416.3314,0.000069,0.000138,-0.000000,-0.1627,0.0813,-57.4867,0.0043,-0.0021,5.4725
19.8200,3.0763,-1.5382,415.1838,0.000068,0.000136,-0.000000,-0.1626,0.0813,-57.3773,0.0042,-0.0021,5.4669
19.8400,3.0731,-1.5365,414.0385,0.000067,0.000134,-0.000000,-0.1625,0.0812,-57.2680,0.0042,-0.0021,5.4612
19.8600,3.0698,-1.5349,412.8953,0.000066,0.000132,-0.000000,-0.1624,0.0812,-57.1587,0.0042,-0.0021,5.4555
19.8800,3.0666,-1.5333,411.7543,0.000065,0.000130,-0.000000,-0.1623,0.0812,-57.0496,0.0041,-0.0021,5.4499
19.9000,3.0633,-1.5317,410.6155,0.000064,0.000128,-0.000000,-0.1622,0.0811,-56.9406,0.0041,-0.0020,5.4442
19.9200,3.0601,-1.5300,409.4789,0.000063,0.000126,-0.000000,-0.1622,0.0811,-56.8317,0.0041,-0.0020,5.4385
19.9400,3.0569,-1.5284,408.3444,0.000062,0.000124,-0.000000,-0.1621,0.0810,-56.7230,0.0040,-0.0020,5.4329
19.9600,3.0536,-1.5268,407.2121,0.000061,0.000122,-0.000000,-0.1620,0.0810,-56.6143,0.0040,-0.0020,5.4272
19.9800,3.0504,-1.5252,406.0820,0.000060,0.000120,-0.000000,-0.1619,0.0810,-56.5058,0.0040,-0.0020,5.4216
20.0000,3.0471,-1.5236,404.9541,0.000059,0.000119,-0.000000,-0.1618,0.0809,-56.3973,0.0039,-0.0020,5.4159
20.0200,3.0439,-1.5220,403.8283,0.000058,0.000117,-0.000000,-0.1618,0.0809,-56.2890,0.0039,-0.0020,5.4102
20.0400,3.0407,-1.5203,402.7047,0.000057,0.000115,-0.000000,-0.1617,0.0808,-56.1808,0.0039,-0.0019,5.4046
20.0600,3.0374,-1.5187,401.5832,0.000056,0.000113,-0.000000,-0.1616,0.0808,-56.0727,0.0039,-0.0019,5.3989
20.0800,3.0342,-1.5171,400.4639,0.000056,0.000111,-0.000000,-0.1615,0.0808,-55.9647,0.0038,-0.0019,5.3933
20.1000,3.0310,-1.5155,399.3468,0.000055,0.000109,-0.000000,-0.1614,0.0807,-55.8569,0.0038,-0.0019,5.3876
20.1200,3.0278,-1.5139,398.2318,0.000054,0.000108,-0.000000,-0.1614,0.0807,-55.7491,0.0038,-0.0019,5.3820
20.1400,3.0245,-1.5123,397.1190,0.000053,0.000106,-0.000000,-0.1613,0.0806,-55.6415,0.0037,-0.0019,5.3763
20.1600,3.0213,-1.5106,396.0083,0.000052,0.000104,-0.000000,-0.1612,0.0806,-55.5340,0.0037,-0.0019,5.3707
20.1800,3.0181,-1.5090,394.8998,0.000051,0.000102,-0.000000,-0.1611,0.0806,-55.4265,0.0037,-0.0018,5.3650
20.2000,3.0149,-1.5074,393.7934,0.000050,0.000101,-0.000000,-0.1611,0.0805,-55.3192,0.0037,-0.0018,5.3593
20.2200,3.0116,-1.5058,392.6891,0.000050,0.000099,-0.000000,-0.1610,0.0805,-55.2121,0.0036,-0.0018,5.3537
20.2400,3.0084,-1.5042,391.5870,0.000049,0.000097,-0.000000,-0.1609,0.0805,-55.1050,0.0036,-0.0018,5.3480
20.2600,3.0052,-1.5026,390.4871,0.000048,0.000096,-0.000000,-0.1609,0.0804,-54.9980,0.0036,-0.0018,5.3424
20.2800,3.0020,-1.5010,389.3892,0.000047,0.000094,-0.000000,-0.1608,0.0804,-54.8912,0.0035,-0.0018,5.3367
20.3000,2.9988,-1.4994,388.2936,0.000046,0.000093,-0.000000,-0.1607,0.0804,-54.7844,0.0035,-0.0018,5.3311
20.3200,2.9956,-1.4978,387.2000,0.000046,0.000091,-0.000000,-0.1606,0.0803,-54.6778,0.0035,-0.0017,5.3254
20.3400,2.9923,-1.4962,386.1086,0.000045,0.000089,-0.000000,-0.1606,0.0803,-54.5713,0.0035,-0.0017,5.3198
20.3600,2.9891,-1.4946,385.0193,0.000044,0.000088,-0.000000,-0.1605,0.0803,-54.4649,0.0034,-0.0017,5.3142
20.3800,2.9859,-1.4930,383.9321,0.000043,0.000086,-0.000000,-0.1604,0.0802,-54.3586,0.0034,-0.0017,5.3085
20.4000,2.9827,-1.4914,382.8471,0.000042,0.000085,-0.000000,-0.1604,0.0802,-54.2525,0.0034,-0.0017,5.3029
20.4200,2.9795,-1.4898,381.7641,0.000042,0.000083,-0.000000,-0.1603,0.0801,-54.1464,0.0034,-0.0017,5.2972
20.4400,2.9763,-1.4882,380.6833,0.000041,0.000082,-0.000000,-0.1602,0.0801,-54.0405,0.0033,-0.0017,5.2916
20.4600,2.9731,-1.4866,379.6046,0.000040,0.000081,-0.000000,-0.1602,0.0801,-53.9346,0.0033,-0.0017,5.2859
20.4800,2.9699,-1.4850,378.5280,0.000040,0.000079,-0.000000,-0.1601,0.0800,-53.8289,0.0033,-0.0016,5.2803
20.5000,2.9667,-1.4834,377.4536,0.000039,0.000078,-0.000000,-0.1600,0.0800,-53.7233,0.0033,-0.0016,5.2746
20.5200,2.9635,-1.4818,376.3812,0.000038,0.000076,-0.000000,-0.1600,0.0800,-53.6178,0.0032,-0.0016,5.2690
20.5400,2.9603,-1.4802,375.3110,0.000037,0.000075,-0.000000,-0.1599,0.0799,-53.5124,0.0032,-0.0016,5.2634
20.5600,2.9571,-1.4786,374.2428,0.000037,0.000074,-0.000000,-0.1598,0.0799,-53.4072,0.0032,-0.0016,5.2577
20.5800,2.9539,-1.4770,373.1768,0.000036,0.000072,-0.000000,-0.1598,0.0799,-53.3020,0.0032,-0.0016,5.2521
20.6000,2.9507,-1.4754,372.1129,0.000035,0.000071,-0.000000,-0.1597,0.0799,-53.1970,0.0032,-0.0016,5.2464
20.6200,2.9475,-1.4738,371.0510,0.000035,0.000069,-0.000000,-0.1596,0.0798,-53.0920,0.0031,-0.0016,5.2408
20.6400,2.9443,-1.4722,369.9913,0.000034,0.000068,-0.000000,-0.1596,0.0798,-52.9872,0.0031,-0.0016,5.2352
20.6600,2.9411,-1.4706,368.9336,0.000033,0.000067,-0.000000,-0.1595,0.0798,-52.8825,0.0031,-0.0015,5.2295
20.6800,2.9380,-1.4690,367.8781,0.000033,0.000066,-0.000000,-0.1595,0.0797,-52.7779,0.0031,-0.0015,5.2239
20.7000,2.9348,-1.4674,366.8246,0.000032,0.000064,-0.000000,-0.1594,0.0797,-52.6735,0.0030,-0.0015,5.2183
20.7200,2.9316,-1.4658,365.7732,0.000032,0.000063,-0.000000,-0.1593,0.0797,-52.5691,0.0030,-0.0015,5.2126
20.7400,2.9284,-1.4642,364.7239,0.000031,0.000062,-0.000000,-0.1593,0.0796,-52.4648,0.0030,-0.0015,5.2070
20.7600,2.9252,-1.4626,363.6767,0.000030,0.000061,-0.000000,-0.1592,0.0796,-52.3607,0.0030,-0.0015,5.2014
20.7800,2.9220,-1.4610,362.6316,0.000030,0.000059,-0.000000,-0.1592,0.0796,-52.2567,0.0030,-0.0015,5.1957
20.8000,2.9188,-1.4594,361.5885,0.000029,0.000058,-0.000000,-0.1591,0.0795,-52.1528,0.0029,-0.0015,5.1901
20.8200,2.9157,-1.4578,360.5475,0.000029,0.000057,-0.000000,-0.1590,0.0795,-52.0490,0.0029,-0.0015,5.1845
20.8400,2.9125,-1.4562,359.5086,0.000028,0.000056,-0.000000,-0.1590,0.0795,-51.9453,0.0029,-0.0015,5.1788
20.8600,2.9093,-1.4547,358.4718,0.000027,0.000055,-0.000000,-0.1589,0.0795,-51.8417,0.0029,-0.0014,5.1732
20.8800,2.9061,-1.4531,357.4370,0.000027,0.000054,-0.000000,-0.1589,0.0794,-51.7382,0.0029,-0.0014,5.1676
20.9000,2.9030,-1.4515,356.4043,0.000026,0.000053,-0.000000,-0.1588,0.0794,-51.6349,0.0028,-0.0014,5.1619
20.9200,2.8998,-1.4499,355.3737,0.000026,0.000052,-0.000000,-0.1587,0.0794,-51.5316,0.0028,-0.0014,5.1563
20.9400,2.8966,-1.4483,354.3451,0.000025,0.000050,-0.000000,-0.1587,0.0793,-51.4285,0.0028,-0.0014,5.1507
20.9600,2.8934,-1.4467,353.3186,0.000025,0.000049,-0.000000,-0.1586,0.0793,-51.3255,0.0028,-0.0014,5.1451
20.9800,2.8903,-1.4451,352.2942,0.000024,0.000048,-0.000000,-0.1586,0.0793,-51.2226,0.0028,-0.0014,5.1394
21.0000,2.8871,-1.4435,351.2718,0.000024,0.000047,-0.000000,-0.1585,0.0793,-51.1198,0.0028,-0.0014,5.1338
21.0200,2.8839,-1.4420,350.2514,0.000023,0.000046,-0.000000,-0.1585,0.0792,-51.0171,0.0027,-0.0014,5.1282
21.0400,2.8808,-1.4404,349.2331,0.000023,0.000045,-0.000000,-0.1584,0.0792,-50.9146,0.0027,-0.0014,5.1226
21.0600,2.8776,-1.4388,348.2169,0.000022,0.000044,-0.000000,-0.1584,0.0792,-50.8121,0.0027,-0.0014,5.1169
21.0800,2.8744,-1.4372,347.2027,0.000022,0.000043,-0.000000,-0.1583,0.0792,-50.7098,0.0027,-0.0013,5.1113
21.1000,2.8713,-1.4356,346.1905,0.000021,0.000042,-0.000000,-0.1583,0.0791,-50.6075,0.0027,-0.0013,5.1057
21.1200,2.8681,-1.4340,345.1804,0.000021,0.000041,-0.000000,-0.1582,0.0791,-50.5054,0.0027,-0.0013,5.1001
21.1400,2.8649,-1.4325,344.1724,0.000020,0.000040,-0.000000,-0.1581,0.0791,-50.4034,0.0026,-0.0013,5.0945
21.1600,2.8618,-1.4309,343.1663,0.000020,0.000039,-0.000000,-0.1581,0.0790,-50.3015,0.0026,-0.0013,5.0888
21.1800,2.8586,-1.4293,342.1623,0.000019,0.000039,-0.000000,-0.1580,0.0790,-50.1998,0.0026,-0.0013,5.0832
21.2000,2.8554,-1.4277,341.1604,0.000019,0.000038,-0.000000,-0.1580,0.0790,-50.0981,0.0026,-0.0013,5.0776
21.2200,2.8523,-1.4261,340.1605,0.000018,0.000037,-0.000000,-0.1579,0.0790,-49.9965,0.0026,-0.0013,5.0720
21.2400,2.8491,-1.4246,339.1625,0.000018,0.000036,-0.000000,-0.1579,0.0789,-49.8951,0.0026,-0.0013,5.0664
21.2600,2.8460,-1.4230,338.1667,0.000017,0.000035,-0.000000,-0.1578,0.0789,-49.7938,0.0025,-0.0013,5.0608
21.2800,2.8428,-1.4214,337.1728,0.000017,0.000034,-0.000000,-0.1578,0.0789,-49.6926,0.0025,-0.0013,5.0551
21.3000,2.8397,-1.4198,336.1810,0.000017,0.000033,-0.000000,-0.1577,0.0789,-49.5915,0.0025,-0.0013,5.0495
21.3200,2.8365,-1.4183,335.1912,0.000016,0.000032,-0.000000,-0.1577,0.0788,-49.4905,0.0025,-0.0012,5.0439
21.3400,2.8334,-1.4167,334.2034,0.000016,0.000032,-0.000000,-0.1576,0.0788,-49.3896,0.0025,-0.0012,5.0383
21.3600,2.8302,-1.4151,333.2176,0.000015,0.000031,-0.000000,-0.1576,0.0788,-49.2888,0.0025,-0.0012,5.0327
21.3800,2.8271,-1.4135,332.2339,0.000015,0.000030,-0.000000,-0.1575,0.0788,-49.1882,0.0024,-0.0012,5.0271
21.4000,2.8239,-1.4120,331.2521,0.000015,0.000029,-0.000000,-0.1575,0.0787,-49.0876,0.0024,-0.0012,5.0215
21.4200,2.8208,-1.4104,330.2724,0.000014,0.000028,-0.000000,-0.1574,0.0787,-48.9872,0.0024,-0.0012,5.0159
21.4400,2.8176,-1.4088,329.2946,0.000014,0.000028,-0.000000,-0.1574,0.0787,-48.8869,0.0024,-0.0012,5.0102
21.4600,2.8145,-1.4072,328.3189,0.000013,0.000027,-0.000000,-0.1573,0.0787,-48.7867,0.0024,-0.0012,5.0046
21.4800,2.8113,-1.4057,327.3452,0.000013,0.000026,-0.000000,-0.1573,0.0786,-48.6866,0.0024,-0.0012,4.9990
21.5000,2.8082,-1.4041,326.3734,0.000013,0.000026,-0.000000,-0.1572,0.0786,-48.5866,0.0024,-0.0012,4.9934
21.5200,2.8050,-1.4025,325.4037,0.000012,0.000025,-0.000000,-0.1572,0.0786,-48.4867,0.0023,-0.0012,4.9878
21.5400,2.8019,-1.4009,324.4359,0.000012,0.000024,-0.000000,-0.1572,0.0786,-48.3870,0.0023,-0.0012,4.9822
21.5600,2.7987,-1.3994,323.4702,0.000012,0.000023,-0.000000,-0.1571,0.0786,-48.2873,0.0023,-0.0012,4.9766
21.5800,2.7956,-1.3978,322.5064,0.000011,0.000023,-0.000000,-0.1571,0.0785,-48.1878,0.0023,-0.0012,4.9710
21.6000,2.7925,-1.3962,321.5447,0.000011,0.000022,-0.000000,-0.1570,0.0785,-48.0884,0.0023,-0.0011,4.9654
21.6200,2.7893,-1.3947,320.5849,0.000011,0.000021,-0.000000,-0.1570,0.0785,-47.9891,0.0023,-0.0011,4.9598
21.6400,2.7862,-1.3931,319.6271,0.000010,0.000021,-0.000000,-0.1569,0.0785,-47.8899,0.0023,-0.0011,4.9542
21.6600,2.7830,-1.3915,318.6713,0.000010,0.000020,-0.000000,-0.1569,0.0784,-47.7908,0.0023,-0.0011,4.9486
21.6800,2.7799,-1.3900,317.7174,0.000010,0.000019,-0.000000,-0.1568,0.0784,-47.6918,0.0022,-0.0011,4.9430
21.7000,2.7768,-1.3884,316.7656,0.000009,0.000019,-0.000000,-0.1568,0.0784,-47.5930,0.0022,-0.0011,4.9374
21.7200,2.7736,-1.3868,315.8157,0.000009,0.000018,-0.000000,-0.1567,0.0784,-47.4942,0.0022,-0.0011,4.9318
21.7400,2.7705,-1.3853,314.8678,0.000009,0.000018,-0.000000,-0.1567,0.0783,-47.3956,0.0022,-0.0011,4.9262
21.7600,2.7674,-1.3837,313.9218,0.000009,0.000017,-0.000000,-0.1567,0.0783,-47.2971,0.0022,-0.0011,4.9206
21.7800,2.7642,-1.3821,312.9779,0.000008,0.000016,-0.000000,-0.1566,0.0783,-47.1986,0.0022,-0.0011,4.9150
21.8000,2.7611,-1.3806,312.0359,0.000008,0.000016,-0.000000,-0.1566,0.0783,-47.1003,0.0022,-0.0011,4.9094
21.8200,2.7580,-1.3790,311.0958,0.000008,0.000015,-0.000000,-0.1565,0.0783,-47.0022,0.0022,-0.0011,4.9038
21.8400,2.7548,-1.3774,310.1577,0.000007,0.000015,-0.000000,-0.1565,0.0782,-46.9041,0.0022,-0.0011,4.8982
21.8600,2.7517,-1.3759,309.2216,0.000007,0.000014,-0.000000,-0.1564,0.0782,-46.8061,0.0021,-0.0011,4.8926
21.8800,2.7486,-1.3743,308.2875,0.000007,0.000014,-0.000000,-0.1564,0.0782,-46.7083,0.0021,-0.0011,4.8870
21.9000,2.7455,-1.3727,307.3552,0.000007,0.000013,-0.000000,-0.1563,0.0782,-46.6105,0.0021,-0.0011,4.8814
21.9200,2.7423,-1.3712,306.4250,0.000006,0.000013,-0.000000,-0.1563,0.0782,-46.5129,0.0021,-0.0011,4.8759
21.9400,2.7392,-1.3696,305.4967,0.000006,0.000012,-0.000000,-0.1563,0.0781,-46.4154,0.0021,-0.0011,4.8703
21.9600,2.7361,-1.3680,304.5703,0.000006,0.000012,-0.000000,-0.1562,0.0781,-46.3180,0.0021,-0.0010,4.8647
21.9800,2.7330,-1.3665,303.6459,0.000006,0.000011,-0.000000,-0.1562,0.0781,-46.2207,0.0021,-0.0010,4.8591
22.0000,2.7298,-1.3649,302.7234,0.000005,0.000011,-0.000000,-0.1561,0.0781,-46.1235,0.0021,-0.0010,4.8535
22.0200,2.7267,-1.3634,301.8029,0.000005,0.000010,-0.000000,-0.1561,0.0780,-46.0264,0.0021,-0.0010,4.8479
22.0400,2.7236,-1.3618,300.8843,0.000005,0.000010,-0.000000,-0.1561,0.0780,-45.9295,0.0021,-0.0010,4.8423
22.0600,2.7205,-1.3602,299.9677,0.000005,0.000009,-0.000000,-0.1560,0.0780,-45.8326,0.0020,-0.0010,4.8367
22.0800,2.7174,-1.3587,299.0529,0.000004,0.000009,-0.000000,-0.1560,0.0780,-45.7359,0.0020,-0.0010,4.8312
22.1000,2.7142,-1.3571,298.1402,0.000004,0.000008,-0.000000,-0.1559,0.0780,-45.6393,0.0020,-0.0010,4.8256
22.1200,2.7111,-1.3556,297.2293,0.000004,0.000008,-0.000000,-0.1559,0.0779,-45.5428,0.0020,-0.0010,4.8200
22.1400,2.7080,-1.3540,296.3204,0.000004,0.000008,-0.000000,-0.1559,0.0779,-45.4464,0.0020,-0.0010,4.8144
22.1600,2.7049,-1.3524,295.4134,0.000004,0.000007,-0.000000,-0.1558,0.0779,-45.3501,0.0020,-0.0010,4.8088
22.1800,2.7018,-1.3509,294.5083,0.000003,0.000007,-0.000000,-0.1558,0.0779,-45.2539,0.0020,-0.0010,4.8032
22.2000,2.6987,-1.3493,293.6051,0.000003,0.000006,-0.000000,-0.1557,0.0779,-45.1578,0.0020,-0.0010,4.7977
22.2200,2.6955,-1.3478,292.7039,0.000003,0.000006,-0.000000,-0.1557,0.0778,-45.0619,0.0020,-0.0010,4.7921
22.2400,2.6924,-1.3462,291.8046,0.000003,0.000006,-0.000000,-0.1557,0.0778,-44.9660,0.0020,-0.0010,4.7865
22.2600,2.6893,-1.3447,290.9072,0.000003,0.000005,-0.000000,-0.1556,0.0778,-44.8703,0.0020,-0.0010,4.7809
22.2800,2.6862,-1.3431,290.0117,0.000003,0.000005,-0.000000,-0.1556,0.0778,-44.7747,0.0019,-0.0010,4.7754
22.3000,2.6831,-1.3415,289.1181,0.000002,0.000005,-0.000000,-0.1555,0.0778,-44.6792,0.0019,-0.0010,4.7698
22.3200,2.6800,-1.3400,288.2264,0.000002,0.000004,-0.000000,-0.1555,0.0777,-44.5838,0.0019,-0.0010,4.7642
22.3400,2.6769,-1.3384,287.3367,0.000002,0.000004,-0.000000,-0.1555,0.0777,-44.4885,0.0019,-0.0010,4.7586
22.3600,2.6738,-1.3369,286.4488,0.000002,0.000004,-0.000000,-0.1554,0.0777,-44.3933,0.0019,-0.0010,4.7531
22.3800,2.6707,-1.3353,285.5628,0.000002,0.000003,-0.000000,-0.1554,0.0777,-44.2983,0.0019,-0.0010,4.7475
22.4000,2.6676,-1.3338,284.6788,0.000002,0.000003,-0.000000,-0.1553,0.0777,-44.2033,0.0019,-0.0009,4.7419
22.4200,2.6645,-1.3322,283.7966,0.000001,0.000003,-0.000000,-0.1553,0.0777,-44.1085,0.0019,-0.0009,4.7363
22.4400,2.6613,-1.3307,282.9163,0.000001,0.000002,-0.000000,-0.1553,0.0776,-44.0137,0.0019,-0.0009,4.7308
22.4600,2.6582,-1.3291,282.0379,0.000001,0.000002,-0.000000,-0.1552,0.0776,-43.9191,0.0019,-0.0009,4.7252
22.4800,2.6551,-1.3276,281.1614,0.000001,0.000002,-0.000000,-0.1552,0.0776,-43.8246,0.0019,-0.0009,4.7196
22.5000,2.6520,-1.3260,280.2868,0.000001,0.000002,-0.000000,-0.1552,0.0776,-43.7302,0.0019,-0.0009,4.7141
22.5200,2.6489,-1.3245,279.4141,0.000001,0.000001,-0.000000,-0.1551,0.0776,-43.6359,0.0019,-0.0009,4.7085
22.5400,2.6458,-1.3229,278.5433,0.000001,0.000001,-0.000000,-0.1551,0.0775,-43.5418,0.0018,-0.0009,4.7029
22.5600,2.6427,-1.3214,277.6743,0.000000,0.000001,-0.000000,-0.1550,0.0775,-43.4477,0.0018,-0.0009,4.6974
22.5800,2.6396,-1.3198,276.8073,0.000000,0.000001,-0.000000,-0.1550,0.0775,-43.3538,0.0018,-0.0009,4.6918
22.6000,2.6365,-1.3183,275.9421,0.000000,0.000000,-0.000000,-0.1550,0.0775,-43.2599,0.0018,-0.0009,4.6862
22.6200,2.6334,-1.3167,275.0787,0.000000,0.000000,-0.000000,-0.1549,0.0775,-43.1662,0.0018,-0.0009,4.6807
22.6400,2.6303,-1.3152,274.2173,-0.000000,-0.000000,-0.000000,-0.1549,0.0774,-43.0726,0.0018,-0.0009,4.6751
22.6600,2.6272,-1.3136,273.3577,-0.000000,-0.000000,-0.000000,-0.1549,0.0774,-42.9791,0.0018,-0.0009,4.6695
22.6800,2.6241,-1.3121,272.5000,-0.000000,-0.000000,-0.000000,-0.1548,0.0774,-42.8857,0.0018,-0.0009,4.6640
22.7000,2.6210,-1.3105,271.6441,-0.000000,-0.000001,-0.000000,-0.1548,0.0774,-42.7924,0.0018,-0.0009,4.6584
22.7200,2.6179,-1.3090,270.7901,-0.000000,-0.000001,-0.000000,-0.1548,0.0774,-42.6993,0.0018,-0.0009,4.6529
22.7400,2.6149,-1.3074,269.9380,-0.000001,-0.000001,-0.000000,-0.1547,0.0774,-42.6062,0.0018,-0.0009,4.6473
22.7600,2.6118,-1.3059,269.0878,-0.000001,-0.000001,-0.000000,-0.1547,0.0773,-42.5133,0.0018,-0.0009,4.6417
22.7800,2.6087,-1.3043,268.2394,-0.000001,-0.000001,-0.000000,-0.1546,0.0773,-42.4204,0.0018,-0.0009,4.6362
22.8000,2.6056,-1.3028,267.3928,-0.000001,-0.000002,-0.000000,-0.1546,0.0773,-42.3277,0.0018,-0.0009,4.6306
22.8200,2.6025,-1.3012,266.5481,-0.000001,-0.000002,-0.000000,-0.1546,0.0773,-42.2351,0.0018,-0.0009,4.6251
22.8400,2.5994,-1.2997,265.7052,-0.000001,-0.000002,-0.000000,-0.1545,0.0773,-42.1426,0.0018,-0.0009,4.6195
22.8600,2.5963,-1.2982,264.8642,-0.000001,-0.000002,-0.000000,-0.1545,0.0773,-42.0502,0.0018,-0.0009,4.6140
22.8800,2.5932,-1.2966,264.0251,-0.000001,-0.000002,-0.000000,-0.1545,0.0772,-41.9579,0.0017,-0.0009,4.6084
22.9000,2.5901,-1.2951,263.1878,-0.000001,-0.000002,-0.000000,-0.1544,0.0772,-41.8657,0.0017,-0.0009,4.6029
22.9200,2.5870,-1.2935,262.3523,-0.000001,-0.000002,-0.000000,-0.1544,0.0772,-41.7737,0.0017,-0.0009,4.5973
22.9400,2.5839,-1.2920,261.5187,-0.000001,-0.000002,-0.000000,-0.1544,0.0772,-41.6817,0.0017,-0.0009,4.5918
22.9600,2.5809,-1.2904,260.6869,-0.000001,-0.000003,-0.000000,-0.1543,0.0772,-41.5899,0.0017,-0.0009,4.5862
22.9800,2.5778,-1.2889,259.8569,-0.000001,-0.000003,-0.000000,-0.1543,0.0771,-41.4982,0.0017,-0.0009,4.5807
23.0000,2.5747,-1.2873,259.0288,-0.000001,-0.000003,-0.000000,-0.1543,0.0771,-41.4066,0.0017,-0.0009,4.5751
23.0200,2.5716,-1.2858,258.2025,-0.000001,-0.000003,-0.000000,-0.1542,0.0771,-41.3151,0.0017,-0.0009,4.5696
23.0400,2.5685,-1.2843,257.3780,-0.000001,-0.000003,-0.000000,-0.1542,0.0771,-41.2237,0.0017,-0.0009,4.5640
23.0600,2.5654,-1.2827,256.5553,-0.000002,-0.000003,-0.000000,-0.1542,0.0771,-41.1324,0.0017,-0.0009,4.5585
23.0800,2.5624,-1.2812,255.7345,-0.000002,-0.000003,-0.000000,-0.1541,0.0771,-41.0412,0.0017,-0.0008,4.5529
23.1000,2.5593,-1.2796,254.9155,-0.000002,-0.000003,-0.000000,-0.1541,0.0770,-40.9502,0.0017,-0.0008,4.5474
23.1200,2.5562,-1.2781,254.0983,-0.000002,-0.000003,-0.000000,-0.1541,0.0770,-40.8592,0.0017,-0.0008,4.5419
23.1400,2.5531,-1.2766,253.2830,-0.000002,-0.000003,-0.000000,-0.1540,0.0770,-40.7684,0.0017,-0.0008,4.5363
23.1600,2.5500,-1.2750,252.4694,-0.000002,-0.000003,-0.000000,-0.1540,0.0770,-40.6777,0.0017,-0.0008,4.5308
23.1800,2.5470,-1.2735,251.6577,-0.000002,-0.000003,-0.000000,-0.1540,0.0770,-40.5870,0.0017,-0.0008,4.5252
23.2000,2.5439,-1.2719,250.8477,-0.000002,-0.000003,-0.000000,-0.1539,0.0770,-40.4965,0.0017,-0.0008,4.5197
23.2200,2.5408,-1.2704,250.0396,-0.000002,-0.000004,-0.000000,-0.1539,0.0769,-40.4061,0.0017,-0.0008,4.5142
23.2400,2.5377,-1.2689,249.2333,-0.000002,-0.000004,-0.000000,-0.1539,0.0769,-40.3159,0.0017,-0.0008,4.5086
23.2600,2.5346,-1.2673,248.4288,-0.000002,-0.000004,-0.000000,-0.1538,0.0769,-40.2257,0.0017,-0.0008,4.5031
23.2800,2.5316,-1.2658,247.6261,-0.000002,-0.000004,-0.000000,-0.1538,0.0769,-40.1356,0.0017,-0.0008,4.4975
